Group,Replicate,Time,CFU,CFUlog10,Condition,Volume,AQL,BQL,Institute,Sample,Comments
3,3,1,3000,3.47712125471966,0,100,0,0,C,INH 1X MIC,100µl quad
3,1,1,2000,3.30102999566398,1,10,0,0,C,INH 1X MIC,10µl 4 drops
3,2,1,5000,3.69897000433602,1,10,0,0,C,INH 1X MIC,10µl 4 drops
3,3,1,11000,4.04139268515823,1,10,0,0,C,INH 1X MIC,10µl 4 drops
3,1,1,7000,3.84509804001426,2,10,0,0,C,INH 1X MIC,10µl single drop
3,2,1,3000,3.47712125471966,2,10,0,0,C,INH 1X MIC,10µl single drop
3,3,1,9000,3.95424250943932,2,10,0,0,C,INH 1X MIC,10µl single drop
3,1,1,400,2.60205999132796,3,2.5,0,0,C,INH 1X MIC,2.5µl single drop
3,2,1,NA,NA,3,2.5,0,1,C,INH 1X MIC,2.5µl single drop
3,3,1,NA,NA,3,2.5,0,1,C,INH 1X MIC,2.5µl single drop
4,1,1,30,1.47712125471966,0,100,0,0,C,INH 10X MIC,100µl quad
4,2,1,10,1,0,100,0,0,C,INH 10X MIC,100µl quad
4,3,1,10,1,0,100,0,0,C,INH 10X MIC,100µl quad
4,1,1,100,2,1,10,0,0,C,INH 10X MIC,10µl 4 drops
4,2,1,200,2.30102999566398,1,10,0,0,C,INH 10X MIC,10µl 4 drops
4,3,1,200,2.30102999566398,1,10,0,0,C,INH 10X MIC,10µl 4 drops
4,1,1,NA,NA,2,10,0,1,C,INH 10X MIC,10µl single drop
4,2,1,100,2,2,10,0,0,C,INH 10X MIC,10µl single drop
4,3,1,NA,NA,2,10,0,1,C,INH 10X MIC,10µl single drop
4,1,1,NA,NA,3,2.5,0,1,C,INH 10X MIC,2.5µl single drop
4,2,1,NA,NA,3,2.5,0,1,C,INH 10X MIC,2.5µl single drop
4,3,1,NA,NA,3,2.5,0,1,C,INH 10X MIC,2.5µl single drop
0,1,2,87000,4.93951925261862,0,100,0,0,C,untreated,100µl quad
0,2,2,100000,5,0,100,0,0,C,untreated,100µl quad
0,3,2,75000,4.8750612633917,0,100,0,0,C,untreated,100µl quad
0,1,2,100000,5,1,10,0,0,C,untreated,10µl 4 drops
0,2,2,20000,4.30102999566398,1,10,0,0,C,untreated,10µl 4 drops
0,3,2,50000,4.69897000433602,1,10,0,0,C,untreated,10µl 4 drops
0,1,2,170000,5.23044892137827,2,10,0,0,C,untreated,10µl single drop
0,2,2,80000,4.90308998699194,2,10,0,0,C,untreated,10µl single drop
0,3,2,90000,4.95424250943933,2,10,0,0,C,untreated,10µl single drop
0,1,2,16000,4.20411998265593,3,2.5,0,0,C,untreated,2.5µl single drop
0,2,2,32000,4.50514997831991,3,2.5,0,0,C,untreated,2.5µl single drop
0,3,2,44000,4.64345267648619,3,2.5,0,0,C,untreated,2.5µl single drop
1,1,2,35000,4.54406804435028,0,100,0,0,C,MXF 1X MIC,100µl quad
1,2,2,80000,4.90308998699194,0,100,0,0,C,MXF 1X MIC,100µl quad
1,3,2,77000,4.88649072517248,0,100,0,0,C,MXF 1X MIC,100µl quad
1,1,2,80000,4.90308998699194,1,10,0,0,C,MXF 1X MIC,10µl 4 drops
1,2,2,30000,4.47712125471966,1,10,0,0,C,MXF 1X MIC,10µl 4 drops
1,3,2,40000,4.60205999132796,1,10,0,0,C,MXF 1X MIC,10µl 4 drops
1,1,2,170000,5.23044892137827,2,10,0,0,C,MXF 1X MIC,10µl single drop
1,2,2,80000,4.90308998699194,2,10,0,0,C,MXF 1X MIC,10µl single drop
1,3,2,90000,4.95424250943933,2,10,0,0,C,MXF 1X MIC,10µl single drop
1,1,2,44000,4.64345267648619,3,2.5,0,0,C,MXF 1X MIC,2.5µl single drop
1,2,2,72000,4.85733249643127,3,2.5,0,0,C,MXF 1X MIC,2.5µl single drop
1,3,2,32000,4.50514997831991,3,2.5,0,0,C,MXF 1X MIC,2.5µl single drop
2,1,2,1250,3.09691001300806,0,100,0,0,C,MXF 10X MIC,100µl quad
2,2,2,750,2.8750612633917,0,100,0,0,C,MXF 10X MIC,100µl quad
2,3,2,710,2.85125834871908,0,100,0,0,C,MXF 10X MIC,100µl quad
2,1,2,1500,3.17609125905568,1,10,0,0,C,MXF 10X MIC,10µl 4 drops
2,2,2,1400,3.14612803567824,1,10,0,0,C,MXF 10X MIC,10µl 4 drops
2,3,2,2500,3.39794000867204,1,10,0,0,C,MXF 10X MIC,10µl 4 drops
2,1,2,700,2.84509804001426,2,10,0,0,C,MXF 10X MIC,10µl single drop
2,2,2,2400,3.38021124171161,2,10,0,0,C,MXF 10X MIC,10µl single drop
2,3,2,700,2.84509804001426,2,10,0,0,C,MXF 10X MIC,10µl single drop
2,1,2,4000,3.60205999132796,3,2.5,0,0,C,MXF 10X MIC,2.5µl single drop
2,2,2,4000,3.60205999132796,3,2.5,0,0,C,MXF 10X MIC,2.5µl single drop
2,3,2,3200,3.50514997831991,3,2.5,0,0,C,MXF 10X MIC,2.5µl single drop
3,1,2,280,2.44715803134222,0,100,0,0,C,INH 1X MIC,100µl quad
3,2,2,30,1.47712125471966,0,100,0,0,C,INH 1X MIC,100µl quad
3,3,2,30,1.47712125471966,0,100,0,0,C,INH 1X MIC,100µl quad
3,1,2,100,2,1,10,0,0,C,INH 1X MIC,10µl 4 drops
3,2,2,100,2,1,10,0,0,C,INH 1X MIC,10µl 4 drops
3,3,2,100,2,1,10,0,0,C,INH 1X MIC,10µl 4 drops
3,1,2,NA,NA,2,10,0,1,C,INH 1X MIC,10µl single drop
3,2,2,NA,NA,2,10,0,1,C,INH 1X MIC,10µl single drop
3,3,2,NA,NA,2,10,0,1,C,INH 1X MIC,10µl single drop
3,1,2,NA,NA,3,2.5,0,1,C,INH 1X MIC,2.5µl single drop
3,2,2,NA,NA,3,2.5,0,1,C,INH 1X MIC,2.5µl single drop
3,3,2,NA,NA,3,2.5,0,1,C,INH 1X MIC,2.5µl single drop
4,1,2,NA,NA,0,100,0,1,C,INH 10X MIC,100µl quad
4,2,2,NA,NA,0,100,0,1,C,INH 10X MIC,100µl quad
4,3,2,NA,NA,0,100,0,1,C,INH 10X MIC,100µl quad
4,1,2,NA,NA,1,10,0,1,C,INH 10X MIC,10µl 4 drops
4,2,2,NA,NA,1,10,0,1,C,INH 10X MIC,10µl 4 drops
4,3,2,NA,NA,1,10,0,1,C,INH 10X MIC,10µl 4 drops
4,1,2,NA,NA,2,10,0,1,C,INH 10X MIC,10µl single drop
4,2,2,NA,NA,2,10,0,1,C,INH 10X MIC,10µl single drop
4,3,2,NA,NA,2,10,0,1,C,INH 10X MIC,10µl single drop
4,1,2,NA,NA,3,2.5,0,1,C,INH 10X MIC,2.5µl single drop
4,2,2,NA,NA,3,2.5,0,1,C,INH 10X MIC,2.5µl single drop
4,3,2,NA,NA,3,2.5,0,1,C,INH 10X MIC,2.5µl single drop
0,1,3,390000,5.5910646070265,0,100,0,0,C,untreated,100µl quad
0,2,3,118000,5.07188200730613,0,100,0,0,C,untreated,100µl quad
0,3,3,130000,5.11394335230684,0,100,0,0,C,untreated,100µl quad
0,1,3,500000,5.69897000433602,1,10,0,0,C,untreated,10µl 4 drops
0,2,3,1900000,6.27875360095283,1,10,0,0,C,untreated,10µl 4 drops
0,3,3,600000,5.77815125038364,1,10,0,0,C,untreated,10µl 4 drops
0,1,3,200000,5.30102999566398,2,10,0,0,C,untreated,10µl single drop
0,2,3,600000,5.77815125038364,2,10,0,0,C,untreated,10µl single drop
0,3,3,700000,5.84509804001426,2,10,0,0,C,untreated,10µl single drop
0,1,3,360000,5.55630250076729,3,2.5,0,0,C,untreated,2.5µl single drop
0,2,3,720000,5.85733249643127,3,2.5,0,0,C,untreated,2.5µl single drop
0,3,3,440000,5.64345267648619,3,2.5,0,0,C,untreated,2.5µl single drop
1,1,3,28000,4.44715803134222,0,100,0,0,C,MXF 1X MIC,100µl quad
1,2,3,55000,4.74036268949424,0,100,0,0,C,MXF 1X MIC,100µl quad
1,3,3,51000,4.70757017609794,0,100,0,0,C,MXF 1X MIC,100µl quad
1,1,3,50000,4.69897000433602,1,10,0,0,C,MXF 1X MIC,10µl 4 drops
1,2,3,90000,4.95424250943933,1,10,0,0,C,MXF 1X MIC,10µl 4 drops
1,3,3,40000,4.60205999132796,1,10,0,0,C,MXF 1X MIC,10µl 4 drops
1,1,3,19000,4.27875360095283,2,10,0,0,C,MXF 1X MIC,10µl single drop
1,2,3,40000,4.60205999132796,2,10,0,0,C,MXF 1X MIC,10µl single drop
1,3,3,42000,4.6232492903979,2,10,0,0,C,MXF 1X MIC,10µl single drop
1,1,3,32000,4.50514997831991,3,2.5,0,0,C,MXF 1X MIC,2.5µl single drop
1,2,3,32000,4.50514997831991,3,2.5,0,0,C,MXF 1X MIC,2.5µl single drop
1,3,3,24000,4.38021124171161,3,2.5,0,0,C,MXF 1X MIC,2.5µl single drop
2,1,3,720,2.85733249643127,0,100,0,0,C,MXF 10X MIC,100µl quad
2,2,3,330,2.51851393987789,0,100,0,0,C,MXF 10X MIC,100µl quad
2,3,3,350,2.54406804435028,0,100,0,0,C,MXF 10X MIC,100µl quad
2,1,3,1200,3.07918124604762,1,10,0,0,C,MXF 10X MIC,10µl 4 drops
2,2,3,500,2.69897000433602,1,10,0,0,C,MXF 10X MIC,10µl 4 drops
2,3,3,200,2.30102999566398,1,10,0,0,C,MXF 10X MIC,10µl 4 drops
2,1,3,1200,3.07918124604762,2,10,0,0,C,MXF 10X MIC,10µl single drop
2,2,3,2600,3.41497334797082,2,10,0,0,C,MXF 10X MIC,10µl single drop
2,3,3,2400,3.38021124171161,2,10,0,0,C,MXF 10X MIC,10µl single drop
2,1,3,400,2.60205999132796,3,2.5,0,0,C,MXF 10X MIC,2.5µl single drop
2,2,3,1600,3.20411998265592,3,2.5,0,0,C,MXF 10X MIC,2.5µl single drop
2,3,3,2000,3.30102999566398,3,2.5,0,0,C,MXF 10X MIC,2.5µl single drop
3,1,3,30,1.47712125471966,0,100,0,0,C,INH 1X MIC,100µl quad
3,2,3,NA,NA,0,100,0,1,C,INH 1X MIC,100µl quad
3,3,3,NA,NA,0,100,0,1,C,INH 1X MIC,100µl quad
3,1,3,NA,NA,1,10,0,1,C,INH 1X MIC,10µl 4 drops
3,2,3,NA,NA,1,10,0,1,C,INH 1X MIC,10µl 4 drops
3,3,3,NA,NA,1,10,0,1,C,INH 1X MIC,10µl 4 drops
3,1,3,100,2,2,10,0,0,C,INH 1X MIC,10µl single drop
3,2,3,NA,NA,2,10,0,1,C,INH 1X MIC,10µl single drop
3,3,3,NA,NA,2,10,0,1,C,INH 1X MIC,10µl single drop
3,1,3,NA,NA,3,2.5,0,1,C,INH 1X MIC,2.5µl single drop
3,2,3,NA,NA,3,2.5,0,1,C,INH 1X MIC,2.5µl single drop
3,3,3,NA,NA,3,2.5,0,1,C,INH 1X MIC,2.5µl single drop
4,1,3,NA,NA,0,100,0,1,C,INH 10X MIC,100µl quad
4,2,3,NA,NA,0,100,0,1,C,INH 10X MIC,100µl quad
4,3,3,NA,NA,0,100,0,1,C,INH 10X MIC,100µl quad
4,1,3,NA,NA,1,10,0,1,C,INH 10X MIC,10µl 4 drops
4,2,3,NA,NA,1,10,0,1,C,INH 10X MIC,10µl 4 drops
4,3,3,NA,NA,1,10,0,1,C,INH 10X MIC,10µl 4 drops
4,1,3,NA,NA,2,10,0,1,C,INH 10X MIC,10µl single drop
4,2,3,NA,NA,2,10,0,1,C,INH 10X MIC,10µl single drop
4,3,3,NA,NA,2,10,0,1,C,INH 10X MIC,10µl single drop
4,1,3,NA,NA,3,2.5,0,1,C,INH 10X MIC,2.5µl single drop
4,2,3,NA,NA,3,2.5,0,1,C,INH 10X MIC,2.5µl single drop
4,3,3,NA,NA,3,2.5,0,1,C,INH 10X MIC,2.5µl single drop
0,1,7,430000,5.63346845557959,0,100,0,0,C,untreated,100µl quad
0,2,7,510000,5.70757017609794,0,100,0,0,C,untreated,100µl quad
0,3,7,480000,5.68124123737559,0,100,0,0,C,untreated,100µl quad
0,1,7,500000,5.69897000433602,1,10,0,0,C,untreated,10µl 4 drops
0,2,7,500000,5.69897000433602,1,10,0,0,C,untreated,10µl 4 drops
0,3,7,700000,5.84509804001426,1,10,0,0,C,untreated,10µl 4 drops
0,1,7,700000,5.84509804001426,2,10,0,0,C,untreated,10µl single drop
0,2,7,1700000,6.23044892137827,2,10,0,0,C,untreated,10µl single drop
0,3,7,900000,5.95424250943933,2,10,0,0,C,untreated,10µl single drop
0,1,7,320000,5.50514997831991,3,2.5,0,0,C,untreated,2.5µl single drop
0,2,7,280000,5.44715803134222,3,2.5,0,0,C,untreated,2.5µl single drop
0,3,7,440000,5.64345267648619,3,2.5,0,0,C,untreated,2.5µl single drop
1,1,7,1800,3.25527250510331,0,100,0,0,C,MXF 1X MIC,100µl quad
1,2,7,100,2,0,100,0,0,C,MXF 1X MIC,100µl quad
1,3,7,NA,NA,0,100,0,1,C,MXF 1X MIC,100µl quad
1,1,7,NA,NA,1,10,0,1,C,MXF 1X MIC,10µl 4 drops
1,2,7,NA,NA,1,10,0,1,C,MXF 1X MIC,10µl 4 drops
1,3,7,NA,NA,1,10,0,1,C,MXF 1X MIC,10µl 4 drops
1,1,7,100,2,2,10,0,0,C,MXF 1X MIC,10µl single drop
1,2,7,NA,NA,2,10,0,1,C,MXF 1X MIC,10µl single drop
1,3,7,NA,NA,2,10,0,1,C,MXF 1X MIC,10µl single drop
1,1,7,2800,3.44715803134222,3,2.5,0,0,C,MXF 1X MIC,2.5µl single drop
1,2,7,400,2.60205999132796,3,2.5,0,0,C,MXF 1X MIC,2.5µl single drop
1,3,7,2000,3.30102999566398,3,2.5,0,0,C,MXF 1X MIC,2.5µl single drop
2,1,7,NA,NA,0,100,0,1,C,MXF 10X MIC,100µl quad
2,2,7,NA,NA,0,100,0,1,C,MXF 10X MIC,100µl quad
2,3,7,NA,NA,0,100,0,1,C,MXF 10X MIC,100µl quad
2,1,7,NA,NA,1,10,0,1,C,MXF 10X MIC,10µl 4 drops
2,2,7,NA,NA,1,10,0,1,C,MXF 10X MIC,10µl 4 drops
2,3,7,NA,NA,1,10,0,1,C,MXF 10X MIC,10µl 4 drops
2,1,7,NA,NA,2,10,0,1,C,MXF 10X MIC,10µl single drop
2,2,7,NA,NA,2,10,0,1,C,MXF 10X MIC,10µl single drop
2,3,7,NA,NA,2,10,0,1,C,MXF 10X MIC,10µl single drop
2,1,7,NA,NA,3,2.5,0,1,C,MXF 10X MIC,2.5µl single drop
2,2,7,NA,NA,3,2.5,0,1,C,MXF 10X MIC,2.5µl single drop
2,3,7,NA,NA,3,2.5,0,1,C,MXF 10X MIC,2.5µl single drop
3,1,7,NA,NA,0,100,0,1,C,INH 1X MIC,100µl quad
3,2,7,NA,NA,0,100,0,1,C,INH 1X MIC,100µl quad
3,3,7,NA,NA,0,100,0,1,C,INH 1X MIC,100µl quad
3,1,7,NA,NA,1,10,0,1,C,INH 1X MIC,10µl 4 drops
3,2,7,NA,NA,1,10,0,1,C,INH 1X MIC,10µl 4 drops
3,3,7,NA,NA,1,10,0,1,C,INH 1X MIC,10µl 4 drops
3,1,7,NA,NA,2,10,0,1,C,INH 1X MIC,10µl single drop
3,2,7,NA,NA,2,10,0,1,C,INH 1X MIC,10µl single drop
3,3,7,NA,NA,2,10,0,1,C,INH 1X MIC,10µl single drop
3,1,7,NA,NA,3,2.5,0,1,C,INH 1X MIC,2.5µl single drop
3,2,7,NA,NA,3,2.5,0,1,C,INH 1X MIC,2.5µl single drop
3,3,7,NA,NA,3,2.5,0,1,C,INH 1X MIC,2.5µl single drop
4,1,7,NA,NA,0,100,0,1,C,INH 10X MIC,100µl quad
4,2,7,NA,NA,0,100,0,1,C,INH 10X MIC,100µl quad
4,3,7,NA,NA,0,100,0,1,C,INH 10X MIC,100µl quad
4,1,7,NA,NA,1,10,0,1,C,INH 10X MIC,10µl 4 drops
4,2,7,NA,NA,1,10,0,1,C,INH 10X MIC,10µl 4 drops
4,3,7,NA,NA,1,10,0,1,C,INH 10X MIC,10µl 4 drops
4,1,7,NA,NA,2,10,0,1,C,INH 10X MIC,10µl single drop
4,2,7,NA,NA,2,10,0,1,C,INH 10X MIC,10µl single drop
4,3,7,NA,NA,2,10,0,1,C,INH 10X MIC,10µl single drop
4,1,7,NA,NA,3,2.5,0,1,C,INH 10X MIC,2.5µl single drop
4,2,7,NA,NA,3,2.5,0,1,C,INH 10X MIC,2.5µl single drop
4,3,7,NA,NA,3,2.5,0,1,C,INH 10X MIC,2.5µl single drop
0,1,10,610000,5.78532983501077,0,100,0,0,C,untreated,100µl quad
0,2,10,560000,5.7481880270062,0,100,0,0,C,untreated,100µl quad
0,3,10,510000,5.70757017609794,0,100,0,0,C,untreated,100µl quad
0,1,10,1000000,6,1,10,0,0,C,untreated,10µl 4 drops
0,2,10,14000000,7.14612803567824,1,10,0,0,C,untreated,10µl 4 drops
0,3,10,16000000,7.20411998265593,1,10,0,0,C,untreated,10µl 4 drops
0,1,10,2000000,6.30102999566398,2,10,0,0,C,untreated,10µl single drop
0,2,10,3000000,6.47712125471966,2,10,0,0,C,untreated,10µl single drop
0,3,10,4000000,6.60205999132796,2,10,0,0,C,untreated,10µl single drop
0,1,10,2000000,6.30102999566398,3,2.5,0,0,C,untreated,2.5µl single drop
0,2,10,3600000,6.55630250076729,3,2.5,0,0,C,untreated,2.5µl single drop
0,3,10,2400000,6.38021124171161,3,2.5,0,0,C,untreated,2.5µl single drop
1,1,10,10000,4,0,100,0,0,C,MXF 1X MIC,100µl quad
1,2,10,10000,4,0,100,0,0,C,MXF 1X MIC,100µl quad
1,3,10,NA,NA,0,100,0,0,C,MXF 1X MIC,100µl quad
1,1,10,10000,4,1,10,0,0,C,MXF 1X MIC,10µl 4 drops
1,2,10,10000,4,1,10,0,0,C,MXF 1X MIC,10µl 4 drops
1,3,10,10000,4,1,10,0,0,C,MXF 1X MIC,10µl 4 drops
1,1,10,10000,4,2,10,0,0,C,MXF 1X MIC,10µl single drop
1,2,10,10000,4,2,10,0,0,C,MXF 1X MIC,10µl single drop
1,3,10,10000,4,2,10,0,0,C,MXF 1X MIC,10µl single drop
1,1,10,160000,5.20411998265593,3,2.5,0,0,C,MXF 1X MIC,2.5µl single drop
1,2,10,120000,5.07918124604763,3,2.5,0,0,C,MXF 1X MIC,2.5µl single drop
1,3,10,NA,NA,3,2.5,0,1,C,MXF 1X MIC,2.5µl single drop
2,1,10,NA,NA,0,100,0,1,C,MXF 10X MIC,100µl quad
2,2,10,NA,NA,0,100,0,1,C,MXF 10X MIC,100µl quad
2,3,10,NA,NA,0,100,0,1,C,MXF 10X MIC,100µl quad
2,1,10,NA,NA,1,10,0,1,C,MXF 10X MIC,10µl 4 drops
2,2,10,NA,NA,1,10,0,1,C,MXF 10X MIC,10µl 4 drops
2,3,10,NA,NA,1,10,0,1,C,MXF 10X MIC,10µl 4 drops
2,1,10,NA,NA,2,10,0,1,C,MXF 10X MIC,10µl single drop
2,2,10,NA,NA,2,10,0,1,C,MXF 10X MIC,10µl single drop
2,3,10,NA,NA,2,10,0,1,C,MXF 10X MIC,10µl single drop
2,1,10,NA,NA,3,2.5,0,1,C,MXF 10X MIC,2.5µl single drop
2,2,10,NA,NA,3,2.5,0,1,C,MXF 10X MIC,2.5µl single drop
2,3,10,NA,NA,3,2.5,0,1,C,MXF 10X MIC,2.5µl single drop
3,1,10,NA,NA,0,100,0,1,C,INH 1X MIC,100µl quad
3,2,10,NA,NA,0,100,0,1,C,INH 1X MIC,100µl quad
3,3,10,NA,NA,0,100,0,1,C,INH 1X MIC,100µl quad
3,1,10,NA,NA,1,10,0,1,C,INH 1X MIC,10µl 4 drops
3,2,10,NA,NA,1,10,0,1,C,INH 1X MIC,10µl 4 drops
3,3,10,NA,NA,1,10,0,1,C,INH 1X MIC,10µl 4 drops
3,1,10,100,2,2,10,0,0,C,INH 1X MIC,10µl single drop
3,2,10,NA,NA,2,10,0,1,C,INH 1X MIC,10µl single drop
3,3,10,NA,NA,2,10,0,1,C,INH 1X MIC,10µl single drop
3,1,10,NA,NA,3,2.5,0,1,C,INH 1X MIC,2.5µl single drop
3,2,10,NA,NA,3,2.5,0,1,C,INH 1X MIC,2.5µl single drop
3,3,10,NA,NA,3,2.5,0,1,C,INH 1X MIC,2.5µl single drop
4,1,10,NA,NA,0,100,0,1,C,INH 10X MIC,100µl quad
4,2,10,NA,NA,0,100,0,1,C,INH 10X MIC,100µl quad
4,3,10,NA,NA,0,100,0,1,C,INH 10X MIC,100µl quad
4,1,10,NA,NA,1,10,0,1,C,INH 10X MIC,10µl 4 drops
4,2,10,NA,NA,1,10,0,1,C,INH 10X MIC,10µl 4 drops
4,3,10,NA,NA,1,10,0,1,C,INH 10X MIC,10µl 4 drops
4,1,10,NA,NA,2,10,0,1,C,INH 10X MIC,10µl single drop
4,2,10,NA,NA,2,10,0,1,C,INH 10X MIC,10µl single drop
4,3,10,NA,NA,2,10,0,1,C,INH 10X MIC,10µl single drop
4,1,10,NA,NA,3,2.5,0,1,C,INH 10X MIC,2.5µl single drop
4,2,10,NA,NA,3,2.5,0,1,C,INH 10X MIC,2.5µl single drop
4,3,10,NA,NA,3,2.5,0,1,C,INH 10X MIC,2.5µl single drop
0,1,14,5800000,6.76342799356294,0,100,0,0,C,untreated,100µl quad
0,2,14,6800000,6.83250891270624,0,100,0,0,C,untreated,100µl quad
0,3,14,7600000,6.88081359228079,0,100,0,0,C,untreated,100µl quad
0,1,14,30000000,7.47712125471966,1,10,0,0,C,untreated,10µl 4 drops
0,2,14,50000000,7.69897000433602,1,10,0,0,C,untreated,10µl 4 drops
0,3,14,30000000,7.47712125471966,1,10,0,0,C,untreated,10µl 4 drops
0,1,14,6000000,6.77815125038364,2,10,0,0,C,untreated,10µl single drop
0,2,14,3500000,6.54406804435028,2,10,0,0,C,untreated,10µl single drop
0,3,14,5400000,6.73239375982297,2,10,0,0,C,untreated,10µl single drop
0,1,14,60000000,7.77815125038364,3,2.5,0,0,C,untreated,2.5µl single drop
0,2,14,28000000,7.44715803134222,3,2.5,0,0,C,untreated,2.5µl single drop
0,3,14,16000000,7.20411998265593,3,2.5,0,0,C,untreated,2.5µl single drop
1,1,14,41000,4.61278385671974,0,100,0,0,C,MXF 1X MIC,100µl quad
1,2,14,49000,4.69019608002851,0,100,0,0,C,MXF 1X MIC,100µl quad
1,3,14,41000,4.61278385671974,0,100,0,0,C,MXF 1X MIC,100µl quad
1,1,14,100000,5,1,10,0,0,C,MXF 1X MIC,10µl 4 drops
1,2,14,100000,5,1,10,0,0,C,MXF 1X MIC,10µl 4 drops
1,3,14,100000,5,1,10,0,0,C,MXF 1X MIC,10µl 4 drops
1,1,14,110000,5.04139268515823,2,10,0,0,C,MXF 1X MIC,10µl single drop
1,2,14,80000,4.90308998699194,2,10,0,0,C,MXF 1X MIC,10µl single drop
1,3,14,140000,5.14612803567824,2,10,0,0,C,MXF 1X MIC,10µl single drop
1,1,14,400000,5.60205999132796,3,2.5,0,0,C,MXF 1X MIC,2.5µl single drop
1,2,14,400000,5.60205999132796,3,2.5,0,0,C,MXF 1X MIC,2.5µl single drop
1,3,14,400000,5.60205999132796,3,2.5,0,0,C,MXF 1X MIC,2.5µl single drop
2,1,14,NA,NA,0,100,0,1,C,MXF 10X MIC,100µl quad
2,2,14,NA,NA,0,100,0,1,C,MXF 10X MIC,100µl quad
2,3,14,NA,NA,0,100,0,1,C,MXF 10X MIC,100µl quad
2,1,14,NA,NA,1,10,0,1,C,MXF 10X MIC,10µl 4 drops
2,2,14,NA,NA,1,10,0,1,C,MXF 10X MIC,10µl 4 drops
2,3,14,NA,NA,1,10,0,1,C,MXF 10X MIC,10µl 4 drops
2,1,14,NA,NA,2,10,0,1,C,MXF 10X MIC,10µl single drop
2,2,14,NA,NA,2,10,0,1,C,MXF 10X MIC,10µl single drop
2,3,14,NA,NA,2,10,0,1,C,MXF 10X MIC,10µl single drop
2,1,14,NA,NA,3,2.5,0,1,C,MXF 10X MIC,2.5µl single drop
2,2,14,NA,NA,3,2.5,0,1,C,MXF 10X MIC,2.5µl single drop
2,3,14,NA,NA,3,2.5,0,1,C,MXF 10X MIC,2.5µl single drop
3,1,14,80,1.90308998699194,0,100,0,0,C,INH 1X MIC,100µl quad
3,2,14,210,2.32221929473392,0,100,0,0,C,INH 1X MIC,100µl quad
3,3,14,NA,NA,0,100,0,1,C,INH 1X MIC,100µl quad
3,1,14,1100,3.04139268515822,1,10,0,0,C,INH 1X MIC,10µl 4 drops
3,2,14,1600,3.20411998265592,1,10,0,0,C,INH 1X MIC,10µl 4 drops
3,3,14,1000,3,1,10,0,0,C,INH 1X MIC,10µl 4 drops
3,1,14,NA,NA,2,10,0,1,C,INH 1X MIC,10µl single drop
3,2,14,NA,NA,2,10,0,1,C,INH 1X MIC,10µl single drop
3,3,14,NA,NA,2,10,0,1,C,INH 1X MIC,10µl single drop
3,1,14,2400,3.38021124171161,3,2.5,0,0,C,INH 1X MIC,2.5µl single drop
3,2,14,NA,NA,3,2.5,0,1,C,INH 1X MIC,2.5µl single drop
3,3,14,NA,NA,3,2.5,0,1,C,INH 1X MIC,2.5µl single drop
4,1,14,NA,NA,0,100,0,1,C,INH 10X MIC,100µl quad
4,2,14,NA,NA,0,100,0,1,C,INH 10X MIC,100µl quad
4,3,14,NA,NA,0,100,0,1,C,INH 10X MIC,100µl quad
4,1,14,NA,NA,1,10,0,1,C,INH 10X MIC,10µl 4 drops
4,2,14,NA,NA,1,10,0,1,C,INH 10X MIC,10µl 4 drops
4,3,14,NA,NA,1,10,0,1,C,INH 10X MIC,10µl 4 drops
4,1,14,NA,NA,2,10,0,1,C,INH 10X MIC,10µl single drop
4,2,14,NA,NA,2,10,0,1,C,INH 10X MIC,10µl single drop
4,3,14,NA,NA,2,10,0,1,C,INH 10X MIC,10µl single drop
4,1,14,NA,NA,3,2.5,0,1,C,INH 10X MIC,2.5µl single drop
4,2,14,NA,NA,3,2.5,0,1,C,INH 10X MIC,2.5µl single drop
4,3,14,NA,NA,3,2.5,0,1,C,INH 10X MIC,2.5µl single drop
0,1,21,4600000,6.66275783168157,0,100,0,0,C,untreated,100µl quad
0,2,21,1900000,6.27875360095283,0,100,0,0,C,untreated,100µl quad
0,3,21,7400000,6.86923171973098,0,100,0,0,C,untreated,100µl quad
0,1,21,11000000,7.04139268515823,1,10,0,0,C,untreated,10µl 4 drops
0,2,21,9000000,6.95424250943933,1,10,0,0,C,untreated,10µl 4 drops
0,3,21,14000000,7.14612803567824,1,10,0,0,C,untreated,10µl 4 drops
0,1,21,14000000,7.14612803567824,2,10,0,0,C,untreated,10µl single drop
0,2,21,10000000,7,2,10,0,0,C,untreated,10µl single drop
0,3,21,8000000,6.90308998699194,2,10,0,0,C,untreated,10µl single drop
0,1,21,8800000,6.94448267215017,3,2.5,0,0,C,untreated,2.5µl single drop
0,2,21,8400000,6.92427928606188,3,2.5,0,0,C,untreated,2.5µl single drop
0,3,21,7600000,6.88081359228079,3,2.5,0,0,C,untreated,2.5µl single drop
1,1,21,2100000,6.32221929473392,0,100,0,0,C,MXF 1X MIC,100µl quad
1,2,21,2800000,6.44715803134222,0,100,0,0,C,MXF 1X MIC,100µl quad
1,3,21,2000000,6.30102999566398,0,100,0,0,C,MXF 1X MIC,100µl quad
1,1,21,2000000,6.30102999566398,1,10,0,0,C,MXF 1X MIC,10µl 4 drops
1,2,21,2400000,6.38021124171161,1,10,0,0,C,MXF 1X MIC,10µl 4 drops
1,3,21,2600000,6.41497334797082,1,10,0,0,C,MXF 1X MIC,10µl 4 drops
1,1,21,2700000,6.43136376415899,2,10,0,0,C,MXF 1X MIC,10µl single drop
