bql_arm,deposit,state_label,drug,dose_value,dose_unit,n0_stratum,plated_volume_uL,limit_log10,V_mL,P_T_ext_infinite,n_series,b_tail_median_log10_per_day,b_tail_q05_log10_per_day,b_tail_q95_log10_per_day,b_tail_identified,censored_fraction,H_log10_cells,Delta_median_days,Delta_q05_days,Delta_q95_days,Delta_units,T_ext_0368_days,T_ext_p95_days,T_ext_p99_days,extrapolation_depth_log10,terminal_variant,rate_units,V_source,scale_tag
censored,windels,nutrient_0.95,amikacin,100.0,ug/mL,absent,10.0,2.0,10.0,0.0,3,4.601173012501631,2.72979536417859,5.99975002285922,True,0.0,3.0,0.6520076493209104,0.5001279391580628,1.0991964997274282,"days, conditional on b_tail>0, mean is undefined",0.3333333333333333,0.6136834534721398,0.7675311823801736,2.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.95,amikacin,100.0,ug/mL,absent,10.0,2.0,10.0,0.0,3,4.601173012501631,2.72979536417859,5.99975002285922,True,0.0,3.0,,,,"days, conditional on b_tail>0, mean is undefined",0.3333333333333333,0.6136834534721398,0.7675311823801736,2.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.95,amikacin,100.0,ug/mL,absent,10.0,2.0,10.0,0.0,3,4.601173012501631,2.72979536417859,5.99975002285922,True,0.0,3.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,2.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.95,amikacin,100.0,ug/mL,absent,10.0,2.0,100.0,0.0,3,4.601173012501631,2.72979536417859,5.99975002285922,True,0.0,4.0,0.8693435324278804,0.6668372522107504,1.4655953329699043,"days, conditional on b_tail>0, mean is undefined",0.3333333333333333,0.6136834534721398,0.7675311823801736,3.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.95,amikacin,100.0,ug/mL,absent,10.0,2.0,100.0,0.0,3,4.601173012501631,2.72979536417859,5.99975002285922,True,0.0,4.0,,,,"days, conditional on b_tail>0, mean is undefined",0.3333333333333333,0.6136834534721398,0.7675311823801736,3.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.95,amikacin,100.0,ug/mL,absent,10.0,2.0,100.0,0.0,3,4.601173012501631,2.72979536417859,5.99975002285922,True,0.0,4.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,3.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.95,amikacin,100.0,ug/mL,absent,10.0,2.0,1000.0,0.0,3,4.601173012501631,2.72979536417859,5.99975002285922,True,0.0,5.0,1.0866794155348505,0.833546565263438,1.8319941662123802,"days, conditional on b_tail>0, mean is undefined",0.3333333333333333,0.6136834534721398,0.7675311823801736,4.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.95,amikacin,100.0,ug/mL,absent,10.0,2.0,1000.0,0.0,3,4.601173012501631,2.72979536417859,5.99975002285922,True,0.0,5.0,,,,"days, conditional on b_tail>0, mean is undefined",0.3333333333333333,0.6136834534721398,0.7675311823801736,4.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.95,amikacin,100.0,ug/mL,absent,10.0,2.0,1000.0,0.0,3,4.601173012501631,2.72979536417859,5.99975002285922,True,0.0,5.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,4.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.95,amikacin,100.0,ug/mL,absent,2.5,2.6020599913279625,1.0,0.0,3,4.601173012501631,2.72979536417859,5.99975002285922,True,0.0,2.6020599913279625,0.5655210061125777,0.43378763367616685,0.9533917448494929,"days, conditional on b_tail>0, mean is undefined",0.3333333333333333,0.6136834534721398,0.7675311823801736,1.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.95,amikacin,100.0,ug/mL,absent,2.5,2.6020599913279625,1.0,0.0,3,4.601173012501631,2.72979536417859,5.99975002285922,True,0.0,2.6020599913279625,,,,"days, conditional on b_tail>0, mean is undefined",0.3333333333333333,0.6136834534721398,0.7675311823801736,1.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.95,amikacin,100.0,ug/mL,absent,2.5,2.6020599913279625,1.0,0.0,3,4.601173012501631,2.72979536417859,5.99975002285922,True,0.0,2.6020599913279625,,,,"days, conditional on b_tail>0, mean is undefined",,,,1.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.95,amikacin,100.0,ug/mL,absent,2.5,2.6020599913279625,10.0,0.0,3,4.601173012501631,2.72979536417859,5.99975002285922,True,0.0,3.6020599913279625,0.7828568892195479,0.6004969467288545,1.319790578091969,"days, conditional on b_tail>0, mean is undefined",0.3333333333333333,0.6136834534721398,0.7675311823801736,2.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.95,amikacin,100.0,ug/mL,absent,2.5,2.6020599913279625,10.0,0.0,3,4.601173012501631,2.72979536417859,5.99975002285922,True,0.0,3.6020599913279625,,,,"days, conditional on b_tail>0, mean is undefined",0.3333333333333333,0.6136834534721398,0.7675311823801736,2.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.95,amikacin,100.0,ug/mL,absent,2.5,2.6020599913279625,10.0,0.0,3,4.601173012501631,2.72979536417859,5.99975002285922,True,0.0,3.6020599913279625,,,,"days, conditional on b_tail>0, mean is undefined",,,,2.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.95,amikacin,100.0,ug/mL,absent,2.5,2.6020599913279625,100.0,0.0,3,4.601173012501631,2.72979536417859,5.99975002285922,True,0.0,4.6020599913279625,1.000192772326518,0.7672062597815421,1.6861894113344449,"days, conditional on b_tail>0, mean is undefined",0.3333333333333333,0.6136834534721398,0.7675311823801736,3.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.95,amikacin,100.0,ug/mL,absent,2.5,2.6020599913279625,100.0,0.0,3,4.601173012501631,2.72979536417859,5.99975002285922,True,0.0,4.6020599913279625,,,,"days, conditional on b_tail>0, mean is undefined",0.3333333333333333,0.6136834534721398,0.7675311823801736,3.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.95,amikacin,100.0,ug/mL,absent,2.5,2.6020599913279625,100.0,0.0,3,4.601173012501631,2.72979536417859,5.99975002285922,True,0.0,4.6020599913279625,,,,"days, conditional on b_tail>0, mean is undefined",,,,3.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.95,amikacin,100.0,ug/mL,absent,2.5,2.6020599913279625,1000.0,0.0,3,4.601173012501631,2.72979536417859,5.99975002285922,True,0.0,5.6020599913279625,1.217528655433488,0.9339155728342297,2.052588244576921,"days, conditional on b_tail>0, mean is undefined",0.3333333333333333,0.6136834534721398,0.7675311823801736,4.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.95,amikacin,100.0,ug/mL,absent,2.5,2.6020599913279625,1000.0,0.0,3,4.601173012501631,2.72979536417859,5.99975002285922,True,0.0,5.6020599913279625,,,,"days, conditional on b_tail>0, mean is undefined",0.3333333333333333,0.6136834534721398,0.7675311823801736,4.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
censored,windels,nutrient_0.95,amikacin,100.0,ug/mL,absent,2.5,2.6020599913279625,1000.0,0.0,3,4.601173012501631,2.72979536417859,5.99975002285922,True,0.0,5.6020599913279625,,,,"days, conditional on b_tail>0, mean is undefined",,,,4.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,relative_fraction
reclassified,era4tb,standard,isoniazid,1.0,xMIC,observed,100.0,1.0,1.0,1.0,16,-0.22924412876698202,-0.32908298801874536,-0.0965969417394695,True,0.14726840855106887,1.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,1.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
reclassified,era4tb,standard,isoniazid,1.0,xMIC,observed,100.0,1.0,1.0,1.0,16,-0.22924412876698202,-0.32908298801874536,-0.0965969417394695,True,0.14726840855106887,1.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,1.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
reclassified,era4tb,standard,isoniazid,1.0,xMIC,observed,100.0,1.0,1.0,1.0,16,-0.22924412876698202,-0.32908298801874536,-0.0965969417394695,True,0.14726840855106887,1.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,1.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
reclassified,era4tb,standard,isoniazid,1.0,xMIC,observed,100.0,1.0,10.0,1.0,16,-0.22924412876698202,-0.32908298801874536,-0.0965969417394695,True,0.14726840855106887,2.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,2.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
reclassified,era4tb,standard,isoniazid,1.0,xMIC,observed,100.0,1.0,10.0,1.0,16,-0.22924412876698202,-0.32908298801874536,-0.0965969417394695,True,0.14726840855106887,2.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,2.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
reclassified,era4tb,standard,isoniazid,1.0,xMIC,observed,100.0,1.0,10.0,1.0,16,-0.22924412876698202,-0.32908298801874536,-0.0965969417394695,True,0.14726840855106887,2.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,2.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
reclassified,era4tb,standard,isoniazid,1.0,xMIC,observed,100.0,1.0,100.0,1.0,16,-0.22924412876698202,-0.32908298801874536,-0.0965969417394695,True,0.14726840855106887,3.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,3.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
reclassified,era4tb,standard,isoniazid,1.0,xMIC,observed,100.0,1.0,100.0,1.0,16,-0.22924412876698202,-0.32908298801874536,-0.0965969417394695,True,0.14726840855106887,3.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,3.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
reclassified,era4tb,standard,isoniazid,1.0,xMIC,observed,100.0,1.0,100.0,1.0,16,-0.22924412876698202,-0.32908298801874536,-0.0965969417394695,True,0.14726840855106887,3.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,3.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
reclassified,era4tb,standard,isoniazid,1.0,xMIC,observed,100.0,1.0,1000.0,1.0,16,-0.22924412876698202,-0.32908298801874536,-0.0965969417394695,True,0.14726840855106887,4.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,4.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
reclassified,era4tb,standard,isoniazid,1.0,xMIC,observed,100.0,1.0,1000.0,1.0,16,-0.22924412876698202,-0.32908298801874536,-0.0965969417394695,True,0.14726840855106887,4.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,4.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
reclassified,era4tb,standard,isoniazid,1.0,xMIC,observed,100.0,1.0,1000.0,1.0,16,-0.22924412876698202,-0.32908298801874536,-0.0965969417394695,True,0.14726840855106887,4.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,4.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
reclassified,era4tb,standard,isoniazid,1.0,xMIC,observed,10.0,2.0,1.0,1.0,16,-0.22924412876698202,-0.32908298801874536,-0.0965969417394695,True,0.14726840855106887,2.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,1.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
reclassified,era4tb,standard,isoniazid,1.0,xMIC,observed,10.0,2.0,1.0,1.0,16,-0.22924412876698202,-0.32908298801874536,-0.0965969417394695,True,0.14726840855106887,2.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,1.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
reclassified,era4tb,standard,isoniazid,1.0,xMIC,observed,10.0,2.0,1.0,1.0,16,-0.22924412876698202,-0.32908298801874536,-0.0965969417394695,True,0.14726840855106887,2.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,1.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
reclassified,era4tb,standard,isoniazid,1.0,xMIC,observed,10.0,2.0,10.0,1.0,16,-0.22924412876698202,-0.32908298801874536,-0.0965969417394695,True,0.14726840855106887,3.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,2.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
reclassified,era4tb,standard,isoniazid,1.0,xMIC,observed,10.0,2.0,10.0,1.0,16,-0.22924412876698202,-0.32908298801874536,-0.0965969417394695,True,0.14726840855106887,3.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,2.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
reclassified,era4tb,standard,isoniazid,1.0,xMIC,observed,10.0,2.0,10.0,1.0,16,-0.22924412876698202,-0.32908298801874536,-0.0965969417394695,True,0.14726840855106887,3.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,2.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
reclassified,era4tb,standard,isoniazid,1.0,xMIC,observed,10.0,2.0,100.0,1.0,16,-0.22924412876698202,-0.32908298801874536,-0.0965969417394695,True,0.14726840855106887,4.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,3.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
reclassified,era4tb,standard,isoniazid,1.0,xMIC,observed,10.0,2.0,100.0,1.0,16,-0.22924412876698202,-0.32908298801874536,-0.0965969417394695,True,0.14726840855106887,4.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,3.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
reclassified,era4tb,standard,isoniazid,1.0,xMIC,observed,10.0,2.0,100.0,1.0,16,-0.22924412876698202,-0.32908298801874536,-0.0965969417394695,True,0.14726840855106887,4.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,3.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
reclassified,era4tb,standard,isoniazid,1.0,xMIC,observed,10.0,2.0,1000.0,1.0,16,-0.22924412876698202,-0.32908298801874536,-0.0965969417394695,True,0.14726840855106887,5.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,4.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
reclassified,era4tb,standard,isoniazid,1.0,xMIC,observed,10.0,2.0,1000.0,1.0,16,-0.22924412876698202,-0.32908298801874536,-0.0965969417394695,True,0.14726840855106887,5.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,4.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
reclassified,era4tb,standard,isoniazid,1.0,xMIC,observed,10.0,2.0,1000.0,1.0,16,-0.22924412876698202,-0.32908298801874536,-0.0965969417394695,True,0.14726840855106887,5.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,4.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
reclassified,era4tb,standard,isoniazid,1.0,xMIC,observed,2.5,2.6020599913279625,1.0,1.0,16,-0.22924412876698202,-0.32908298801874536,-0.0965969417394695,True,0.14726840855106887,2.6020599913279625,,,,"days, conditional on b_tail>0, mean is undefined",,,,1.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
reclassified,era4tb,standard,isoniazid,1.0,xMIC,observed,2.5,2.6020599913279625,1.0,1.0,16,-0.22924412876698202,-0.32908298801874536,-0.0965969417394695,True,0.14726840855106887,2.6020599913279625,,,,"days, conditional on b_tail>0, mean is undefined",,,,1.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
reclassified,era4tb,standard,isoniazid,1.0,xMIC,observed,2.5,2.6020599913279625,1.0,1.0,16,-0.22924412876698202,-0.32908298801874536,-0.0965969417394695,True,0.14726840855106887,2.6020599913279625,,,,"days, conditional on b_tail>0, mean is undefined",,,,1.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
reclassified,era4tb,standard,isoniazid,1.0,xMIC,observed,2.5,2.6020599913279625,10.0,1.0,16,-0.22924412876698202,-0.32908298801874536,-0.0965969417394695,True,0.14726840855106887,3.6020599913279625,,,,"days, conditional on b_tail>0, mean is undefined",,,,2.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
reclassified,era4tb,standard,isoniazid,1.0,xMIC,observed,2.5,2.6020599913279625,10.0,1.0,16,-0.22924412876698202,-0.32908298801874536,-0.0965969417394695,True,0.14726840855106887,3.6020599913279625,,,,"days, conditional on b_tail>0, mean is undefined",,,,2.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
reclassified,era4tb,standard,isoniazid,1.0,xMIC,observed,2.5,2.6020599913279625,10.0,1.0,16,-0.22924412876698202,-0.32908298801874536,-0.0965969417394695,True,0.14726840855106887,3.6020599913279625,,,,"days, conditional on b_tail>0, mean is undefined",,,,2.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
reclassified,era4tb,standard,isoniazid,1.0,xMIC,observed,2.5,2.6020599913279625,100.0,1.0,16,-0.22924412876698202,-0.32908298801874536,-0.0965969417394695,True,0.14726840855106887,4.6020599913279625,,,,"days, conditional on b_tail>0, mean is undefined",,,,3.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
reclassified,era4tb,standard,isoniazid,1.0,xMIC,observed,2.5,2.6020599913279625,100.0,1.0,16,-0.22924412876698202,-0.32908298801874536,-0.0965969417394695,True,0.14726840855106887,4.6020599913279625,,,,"days, conditional on b_tail>0, mean is undefined",,,,3.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
reclassified,era4tb,standard,isoniazid,1.0,xMIC,observed,2.5,2.6020599913279625,100.0,1.0,16,-0.22924412876698202,-0.32908298801874536,-0.0965969417394695,True,0.14726840855106887,4.6020599913279625,,,,"days, conditional on b_tail>0, mean is undefined",,,,3.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
reclassified,era4tb,standard,isoniazid,1.0,xMIC,observed,2.5,2.6020599913279625,1000.0,1.0,16,-0.22924412876698202,-0.32908298801874536,-0.0965969417394695,True,0.14726840855106887,5.6020599913279625,,,,"days, conditional on b_tail>0, mean is undefined",,,,4.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
reclassified,era4tb,standard,isoniazid,1.0,xMIC,observed,2.5,2.6020599913279625,1000.0,1.0,16,-0.22924412876698202,-0.32908298801874536,-0.0965969417394695,True,0.14726840855106887,5.6020599913279625,,,,"days, conditional on b_tail>0, mean is undefined",,,,4.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
reclassified,era4tb,standard,isoniazid,1.0,xMIC,observed,2.5,2.6020599913279625,1000.0,1.0,16,-0.22924412876698202,-0.32908298801874536,-0.0965969417394695,True,0.14726840855106887,5.6020599913279625,,,,"days, conditional on b_tail>0, mean is undefined",,,,4.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
reclassified,era4tb,standard,isoniazid,10.0,xMIC,observed,100.0,1.0,1.0,0.8117647058823529,17,-0.14665974110871738,-0.32104037763218035,0.19913776768227537,True,0.35913978494623655,1.0,8.281950369362583,2.3313855339947755,96.16472803930722,"days, conditional on b_tail>0, mean is undefined",21.0,31.683214146886403,37.54584132579712,1.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
reclassified,era4tb,standard,isoniazid,10.0,xMIC,observed,100.0,1.0,1.0,0.8117647058823529,17,-0.14665974110871738,-0.32104037763218035,0.19913776768227537,True,0.35913978494623655,1.0,7.564990546323865,2.4311474261224606,41.01154874631038,"days, conditional on b_tail>0, mean is undefined",21.0,31.58895625829494,37.39985753787562,1.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
reclassified,era4tb,standard,isoniazid,10.0,xMIC,observed,100.0,1.0,1.0,0.8117647058823529,17,-0.14665974110871738,-0.32104037763218035,0.19913776768227537,True,0.35913978494623655,1.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,1.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
reclassified,era4tb,standard,isoniazid,10.0,xMIC,observed,100.0,1.0,10.0,0.8117647058823529,17,-0.14665974110871738,-0.32104037763218035,0.19913776768227537,True,0.35913978494623655,2.0,16.563900738725167,4.662771067989551,192.32945607861444,"days, conditional on b_tail>0, mean is undefined",21.0,31.683214146886403,37.54584132579712,2.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
reclassified,era4tb,standard,isoniazid,10.0,xMIC,observed,100.0,1.0,10.0,0.8117647058823529,17,-0.14665974110871738,-0.32104037763218035,0.19913776768227537,True,0.35913978494623655,2.0,14.70093707952318,5.091575088129655,60.274628692454165,"days, conditional on b_tail>0, mean is undefined",21.0,31.544060020817355,37.33032359320168,2.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
reclassified,era4tb,standard,isoniazid,10.0,xMIC,observed,100.0,1.0,10.0,0.8117647058823529,17,-0.14665974110871738,-0.32104037763218035,0.19913776768227537,True,0.35913978494623655,2.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,2.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
reclassified,era4tb,standard,isoniazid,10.0,xMIC,observed,100.0,1.0,100.0,0.8117647058823529,17,-0.14665974110871738,-0.32104037763218035,0.19913776768227537,True,0.35913978494623655,3.0,24.84585110808775,6.9941566019843275,288.49418411792163,"days, conditional on b_tail>0, mean is undefined",21.0,31.858582659264428,37.81744681263402,3.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
reclassified,era4tb,standard,isoniazid,10.0,xMIC,observed,100.0,1.0,100.0,0.8117647058823529,17,-0.14665974110871738,-0.32104037763218035,0.19913776768227537,True,0.35913978494623655,3.0,24.767138038317224,8.030440261808,69.9660079997906,"days, conditional on b_tail>0, mean is undefined",21.0,29.869429929475146,34.736706785583095,3.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
reclassified,era4tb,standard,isoniazid,10.0,xMIC,observed,100.0,1.0,100.0,0.8117647058823529,17,-0.14665974110871738,-0.32104037763218035,0.19913776768227537,True,0.35913978494623655,3.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,3.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
reclassified,era4tb,standard,isoniazid,10.0,xMIC,observed,100.0,1.0,1000.0,0.8117647058823529,17,-0.14665974110871738,-0.32104037763218035,0.19913776768227537,True,0.35913978494623655,4.0,33.12780147745033,9.325542135979102,384.6589121572289,"days, conditional on b_tail>0, mean is undefined",21.0,32.022199822080324,38.070852162082886,4.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
reclassified,era4tb,standard,isoniazid,10.0,xMIC,observed,100.0,1.0,1000.0,0.8117647058823529,17,-0.14665974110871738,-0.32104037763218035,0.19913776768227537,True,0.35913978494623655,4.0,21.100189370379677,11.282463909947614,76.54766672886646,"days, conditional on b_tail>0, mean is undefined",21.0,29.207193213278398,33.71105444204172,4.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
reclassified,era4tb,standard,isoniazid,10.0,xMIC,observed,100.0,1.0,1000.0,0.8117647058823529,17,-0.14665974110871738,-0.32104037763218035,0.19913776768227537,True,0.35913978494623655,4.0,,,,"days, conditional on b_tail>0, mean is undefined",,,,4.0,plateau,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
reclassified,era4tb,standard,isoniazid,10.0,xMIC,observed,10.0,2.0,1.0,0.8117647058823529,17,-0.14665974110871738,-0.32104037763218035,0.19913776768227537,True,0.35913978494623655,2.0,16.563900738725167,4.662771067989551,192.32945607861444,"days, conditional on b_tail>0, mean is undefined",21.0,31.683214146886403,37.54584132579712,1.0,linear,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
reclassified,era4tb,standard,isoniazid,10.0,xMIC,observed,10.0,2.0,1.0,0.8117647058823529,17,-0.14665974110871738,-0.32104037763218035,0.19913776768227537,True,0.35913978494623655,2.0,14.70093707952318,5.091575088129655,60.274628692454165,"days, conditional on b_tail>0, mean is undefined",21.0,31.58895625829494,37.39985753787562,1.0,decelerating,log10 per day,SCENARIO - no deposit records a culture volume; T_ext is conditional on this declared value,absolute_cfu_per_ml
